job_id,job_title,date,company_name,field,country,country_code,region,coordinates,full_description
EE37,Low voltage technician in Pärnumaa,2025-12-02,Forus Security AS,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Forus otsib taibukat ja tehniliselt pädevat nõrkvoolutehnikut! Töö hõlmab ATSi, valve-, video- ja suitsuärastussüsteemide hooldust, paigaldust ja seadistust, samuti võrguehitust, kliendiseadmete paigaldust ja suhtlust kliendiga. Vajalik on paindlikkus ja liikumisvalmidus Läänemaa, Raplamaa ja Pärnumaa piirkondades. Kui hindad tehnilisi väljakutseid ja soovid panustada turvalisema tuleviku loomisesse, ootame sind meeskonda! Omalt poolt pakume: Stabiilne täistööajaga töö, ametiauto tööks, spordisoodustus/tervisekindlustus, lisapuhkus, koolitus, toredad kolleegid. Muud nõuded: Turvasüsteemide tehniku tase 4 või valmisolek selle omandamiseks; varasem kogemus optika- ja telekommunikatsioonivõrkude ehituses või hoolduses; B-kategooria juhiload; väga hea tehniline taip, oskus lahendada probleeme; head suhtlemisoskused klientidega; eesti keele oskus. Kodus töötamise võimalus: Ei"
EE38,Low Voltage Technician,2025-11-28,Forus Security AS,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Forus otsib taibukat ja tehniliselt pädevat nõrkvoolutehnikut! Töö hõlmab ATSi, valve-, video- ja suitsuärastussüsteemide hooldust, paigaldust ja seadistust, samuti kliendiseadmete paigaldust ning vahetust ja suhtlust kliendiga. Kui hindad tehnilisi väljakutseid ja soovid panustada turvalisema tuleviku loomisesse, ootame Sind meeskonda! Omalt poolt pakume: Stabiilset täistööajaga tööd, ametiauto, kaasaegsed töövahendid, motiveeriv tasu, spordisoodustus või tervisekindlustus, lisapuhkusepäevad, täiendkoolitused, toredad kolleegid. Muud nõuded: Turvasüsteemide tehnik tase 4 olemasolu; varasemat töökogemust nõrkvoolusüsteemide sh valve-, video-, läbipääsu- ja tulekahjusignalisatsioonisüsteemide paigaldamisel, seadistamisel ja hooldamisel; B-kategooria autojuhilubade olemasolu; head probleemide lahendamise oskust; valmisolekut suhelda klientidega; väga head eesti keele oskust. Kodus töötamise võimalus: Ei"
EE39,Low Voltage Technician Tartumaa,2025-11-17,Forus Security AS,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Forus otsib taibukat ja tehniliselt pädevat nõrkvoolutehnikut! Töö hõlmab ATSi, valve-, video- ja suitsuärastussüsteemide hooldust, paigaldust ja seadistust, samuti võrguehitust, kliendiseadmete paigaldust ja suhtlust kliendiga. Vajalik on paindlikkus ja liikumisvalmidus Tartumaa erinevates piirkondades. Kui hindad tehnilisi väljakutseid ja soovid panustada turvalisema tuleviku loomisesse, ootame Sind meeskonda! Omalt poolt pakume: Stabiilne täistööajaga töö, ametiauto, töötasu al 1800 €, spordisoodustus või tervisekindlustus, lisapuhkepäevad, koolitused, ühisüritused. Muud nõuded: • Tehniline taip ja valmisolek turvasüsteemide tehnik tase 4 omandamiseks • B-kategooria autojuhiload
• Head probleemide lahendamise oskust
• Valmisolekut suhelda klientidega
• Eesti keele oskus Kodus töötamise võimalus: Ei"
EE40,Low current technician in Lääne-Viru County,2025-11-24,Forus Security AS,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Forus otsib taibukat ja tehniliselt pädevat nõrkvoolutehnikut! Töö hõlmab ATSi, valve-, video- ja suitsuärastussüsteemide hooldust, paigaldust ja seadistust, samuti võrguehitust, kliendiseadmete paigaldust ja suhtlust kliendiga. Vajalik on paindlikkus ja liikumisvalmidus Lääne-Virumaa erinevates piirkondades. Kui hindad tehnilisi väljakutseid ja soovid panustada turvalisema tuleviku loomisesse, ootame Sind meeskonda! Omalt poolt pakume: Stabiilset täistööajaga tööd, ametiauto, tervisekindlustus, lisapuhkus, koolitused, toredad kolleegid. Muud nõuded: Turvasüsteemide tehniku tase 4 või valmisolekut selle omandamiseks; varasemat kogemust optika- ja telekommunikatsioonivõrkude ehituse või hooldusega; väga head tehnilist taipu, oskust lahendada probleeme ja häid suhtlemisoskusi klientidega. Kodus töötamise võimalus: Ei"
EE41,Electrical Works Project Manager,2025-11-24,ELKORAL OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Sinu töö on mitmekülgne ja vastutusrikas: - Koostad hinnapakkumisi;
- Suhtled klientidega, tellijatega ja tarnijatega;
- Kasutad ja koostad oskuslikult tehnilist dokumentatsiooni ja joonised AutoCAD-is; 
- Juhid elektritöid objektidel, jälgid töö kvaliteeti, eelarvet ja tähtaegu;
- Korraldad meeskonnatööd ja koostööd koostööpartneritega; Omalt poolt pakume: * Erialaseid arenguvõimalusi * Kaasaegset töökeskkonda
* Kaasavat töökultuuri (töötajate arvamusega arvestamine)
* Organisatsioonisiseseid head karjäärivõimalused
* Spordiga tegelemise toetust
* Tööaja osas arvestatakse töötajate arvamusega Muud nõuded: - Omad tehnilist haridust või omandad seda; - Suhtled ja kirjutad vabalt mitmes keeles;

Kasuks tuleb:
- PLC programeerimise ja süsteemide integreerimise oskus;
- B-kategooria juhiload;
- Projektijuhtimise sertifikaat Kodus töötamise võimalus: Ei"
EE42,Automation Works Project Manager,2025-11-24,ELKORAL OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Sinu töö on mitmekülgne ja vastutusrikas: - Koostad hinnapakkumisi;
- Suhtled klientidega, tellijatega ja tarnijatega;
- Kasutad ja koostad oskuslikult tehnilist dokumentatsiooni ja joonised AutoCAD-is; 
- Juhid elektritöid objektidel, jälgid töö kvaliteeti, eelarvet ja tähtaegu;
- Korraldad meeskonnatööd ja koostööd koostööpartneritega; Omalt poolt pakume: - Arengu- ja karjäärivõimalusi; - Täistööajaga tööd kiiresti arenevas ettevõttes;
- Võimalust osaleda erinevates huvitavates ja väljakutserikastes elektritööde projektides;
- Tööalaseid koolitusi ja täiendõpet;
- Toetavat ja stabiilset töökeskkonda ja ühisüritusi;
- Sporditoetust;
- Paindlikku töökorraldust; 
- Auto kompensatsiooni või ametiautot. Muud nõuded: - Omad tehnilist haridust või omandad seda; - Suhtled ja kirjutad vabalt mitmes keeles;

Kasuks tuleb:
- PLC programeerimise ja süsteemide integreerimise oskus;
- B-kategooria juhiload;
- Projektijuhtimise sertifikaat Kodus töötamise võimalus: Ei"
EE43,Low current technician to Saaremaa,2025-11-17,Forus Security AS,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Forus otsib taibukat ja tehniliselt pädevat nõrkvoolutehnikut! Töö hõlmab ATSi, valve-, video- ja suitsuärastussüsteemide hooldust, paigaldust ja seadistust, samuti võrguehitust, kliendiseadmete paigaldust ja suhtlust kliendiga. Vajalik on paindlikkus ja liikumisvalmidus Saaremaa erinevates piirkondades. Kui hindad tehnilisi väljakutseid ja soovid panustada turvalisema tuleviku loomisesse, ootame sind meeskonda! Omalt poolt pakume: stabiilset täistööajaga tööd kiiresti arenevas ettevõttes; ametiautot töösõitudeks ja kaasaegseid töövahendeid; spordisoodustust või tööandjapoolset täiendavat tervisekindlustust peale katseaega; lisapuhkusepäevi peale esimest tööaastat; täiendkoolitusi, mis toetavad sinu arengut ja karjääri; toredaid kolleege ja ühisüritusi. Muud nõuded: turvasüsteemide tehniku tase 4 või valmisolekut selle omandamiseks; varasemat kogemust optika- ja telekommunikatsioonivõrkude ehituse või hooldusega; B-kategooria autojuhiload; väga head tehnilist taipu, oskust lahendada probleeme; häid suhtlemisoskusi klientidega; eesti keele oskust. Kodus töötamise võimalus: Ei"
EE44,Low Voltage Technician Põltsamaa,2025-11-18,Forus Security AS,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Forus otsib taibukat ja tehniliselt pädevat nõrkvoolutehnikut! Töö hõlmab ATSi, valve-, video- ja suitsuärastussüsteemide hooldust, paigaldust ja seadistust, samuti võrguehitust, kliendiseadmete paigaldust ja suhtlust kliendiga. Vajalik on paindlikkus ja liikumisvalmidus erinevates piirkondades. Kui hindad tehnilisi väljakutseid ja soovid panustada turvalisema tuleviku loomisesse, ootame Sind meeskonda! Omalt poolt pakume: Stabiilne täistööajaga töö, ametiauto, kaasaegsed töövahendid, palk alates 1800 eur, spordisoodustus või tervisekindlustus, lisapuhkepäevad, täiendkoolitused, toredad kolleegid ja ühisüritused. Muud nõuded: tehnilist taipu ja valmisolekut turvasüsteemide tehnik tase 4 omandamiseks; B-kategooria autojuhilubade olemasolu; head probleemide lahendamise oskust; valmisolekut suhelda klientidega; väga head eesti keele oskust. Kodus töötamise võimalus: Ei"
EE68,Software Developer,2025-11-04,FOB Solutions OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Otsime kogenud back-end arendajat, kes soovib panustada innovaatilisse ja laia kasutajaskonnaga avaliku sektori projekti. Töö hõlmab süsteemide arhitektuuri kavandamist, API-de disaini ja integreerimist, hajussüsteemide arendust ning pilvelahenduste juurutamist. Otsime arendajat, kellel on tugev tehniline taust ja soov luua stabiilseid ning skaleeritavaid teenuseid, mis toetavad suuremahulist kasutajaliiklust ja reaalajas andmetöötlust.

Peamised kasutatavad tehnoloogiad:
Java, Spring, Gradle, REST, Kafka, AWS Omalt poolt pakume: - Null mikrojuhtimist: Usume oma töötajatele vabaduse andmises oma töös silma paista ja usaldame oma meeskonnaliikmeid ilma mikrojuhtimiseta silmapaistvate tulemuste saavutamises. - Avatud suhtlus: Sinu arvamus on meile oluline. Hindame Sinu ideid, tagasisidet ja teadmisi. Meie ettevõtte kultuur soodustab avatud suhtlemist.
- Andekas meeskond ja kolleegid: Liitud meeskonnaga, mis koosneb kogenud arendajatest ja spetsialistidest, kes on oma tööle väga pühendunud. Sul on võimalus neilt  õppida ja aidata kaasa positiivse ja kaasava töökoha loomisele.
- Väga konkurentsivõimeline töötasu vastavalt Sinu pädevusele
- Toredad meeskonnaüritused ja võrgustiku loomise võimalused
- Isiklik arengukava
- Värsked puuviljad, suupisted, kohv ja palju muud Muud nõuded: Kui oled valmis võtma vastu põnevaid väljakutseid ja panustama tipptasemel projektidesse, siis FOB Solutions on just Sulle õige koht! Kandideeri kohe! Kodus töötamise võimalus: Jah"
EE69,WordPress developer,2025-12-05,RM24 Estonia OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: -Wordpress e-poe arendus - PHP ja HTML / CSS / Javascript oskused
- Oskad töötada nii iseseisvalt kui ka meeskonnas.
- Suhtled vabalt eesti ja inglise keeles. Omalt poolt pakume: - Sõbralikku kollektiivi - Arenemisvõimalusi
- Paindlikku tööaega
- Motiveerivat töötasu kokkuleppel Kodus töötamise võimalus: Jah Koormus, vahetused: 0,5"
EE70,Software Developer,2025-12-04,Ministry of Finance Information Technology Center,"Cloud, DevOps & Systems Engineering",Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Tarkvaraarendajana hakkad RmITi tugiteenuste tiimis arendama ja hoidma ajakohasena riigihangete registrit, et toetada läbipaistvat ja tõhusat riigihangete läbiviimist. Sinu tööl on otsene mõju – see aitab hoida riigi toimimist, muudab inimeste elu lihtsamaks ja loob lahendusi, mis on tulevikukindlad. Omalt poolt pakume: Meil on toetav ja motiveeritud DevOps tiim, kus jagatakse teadmisi ja hoitakse tiimitunnet. Pakume paindlikku töökorraldust – töötad seal, kus oled kõige tõhusam.
Sind ootavad 35 päeva puhkust, 3 tervisepäeva, tervisekindlustus või spordihüvitis, kaasaegsed õpivõimalused ning mitmekülgsed tiimiüritused.
Pakume konkurentsivõimelist palka ja võimalust kujundada teenuseid, millel on suur ühiskondlik mõju. Muud nõuded: vähemalt 3-aastane Java arenduskogemus ning kokkupuude pärandsüsteemide ja hooldustööde teostamisega; kogemus JavaScripti kaasaegsete raamistikega (React, Angular);
töökogemus Oracle’i või PostgreSQL andmebaasidega;
kokkupuude Dockeri ja Kubernetesega;
teadmine, kuidas toimivad CI/CD protsessid;
oskus suhelda nii äriklientide kui tehniliste partneritega;
soov õppida iga päev midagi uut ja tahe omandatud teadmisi kohe rakendada. Kodus töötamise võimalus: Jah"
EE71,Software Developer,2025-12-03,Ministry of Finance Information Technology Center,"Cloud, DevOps & Systems Engineering",Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Tööülesandeks on arendada ja hallata digiriigi tuumiksüsteeme raha ja andmete tõhusaks ning turvaliseks juhtimiseks. Omalt poolt pakume: Koolitus- ja arenguvõimalusi; paindlikku töökorraldust; 
Stebby spordihüvitist või tervisekindlustust; 
35 puhkusepäeva; 
3 tervisepäeva; 
töötasu, mis kasvab koos Sinu panusega. Muud nõuded: Sul on varasem Java arenduse kogemus ning Sulle pole võõrad Docker, Kubernetes, AWS/Azure ega SQL. Kodus töötamise võimalus: Jah"
EE72,C++ programmer,2025-12-12,KiCad Europe OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","C++ tarkvaraarendaja EDA tarkvara jaoks Tööülesanded: Tegemist on ametikoht C++ arendajale, kes panustab otse KiCadi koodibaasi. Avatud lähtekoodiga töö erineb tavapärasest tööstusrollist: sinu panus on avalik, suhtled otse lõppkasutajatega ning teed tihedat koostööd hajutatud arendusmeeskonnaga. Tööd jagub küllaga—KiCadil on palju aktiivselt arendatavaid valdkondi ning sul on võimalus keskenduda just nendele funktsioonidele ja alamsüsteemidele, mis sind enim huvitavad. Kuna töötame täielikult kaugelt, tugineme järjepidevale suhtlusele. Peaksid olema valmis tööpäeva jooksul meeskonnaga aktiivselt ühenduses olema meie sisemiste vestluskanalite kaudu.

Tööülesanded
- KiCadi C++ koodibaasi arendamine ja hooldamine.
- Oma töö dokumenteerimine.
- Vigade parandamine—nii enda kui ka päritud vigade.
- Otse kasutajatega töötamine probleemide diagnoosimisel ja lahendamisel.
- Uute kaasautorite juhendamine.
- 1–2 rahvusvahelisel konverentsil osalemine aastas oma töö tutvustamiseks. Omalt poolt pakume: Arenguvõimalused: Sõltuvalt sinu huvidest saad laieneda kogukonnaga suhtlemisele ja avalikule esinemisele, koolituste läbiviimisele, projektijuhtimisele või äriarendusele. Toetame professionaalset arengut kursuste, koolituste või muu hariduse kaudu.

Soodustused:
- Kaugtöövõimalused.
- Paindlik tööaeg.
- Professionaalse arengu toetus. Muud nõuded: Nõuded: - Märkimisväärne avalike C++ projektide ajalugu (commit'id).
- Tõestatud suhtlemisoskus kasutajatega (veateadete, foorumite, ettekannete vms kaudu).
- Pühendumus avatud lähtekoodi põhimõtetele ja koostööl põhinevale arendusele.
- Elektroonika- ja elektrotehnikaalased teadmised on eeliseks. Kodus töötamise võimalus: Jah"
EE78,WELDER / ROBOT OPERATOR (MIG/MAG),2025-10-03,Harry Metal OU,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Harry Metall OÜ is a modern manufacturing company located in Rannu, near Tartu, Estonia. Since 2010, we have been part of Finnish Ramtec Oy. Our factory specializes in contract manufacturing of mining and earthmoving attachments as well as welded steel structures. We use high-end equipment for welding, CNC machining, painting, assembly, and design (SolidWorks). Our main customers are based in Finland, Sweden, Norway, and Estonia. We are currently looking for new team members to join our growing production Job description -Welding work in the metal industry (MIG/MAG) -Manufacturing and processing details according to drawings -Setting up and operating welding robots Requirements for the candidate -Previous welding experience -Ability to read drawings and knowledge of metal processing -Knowledge of Estonian, Finnish or English is an advantage -Knowledge of ISO 3834 standard is an advantage -Accuracy, responsibility, and independence at work -Technical aptitude and analytical skills The company offers -Modern working conditions and tools -Opportunities to learn and develop (on-site training if necessary) -Competitive salary depending on experience and skills -We can provide support in finding accommodation, if needed Additional information -Start of work: as soon as possible -Location: Rannu, Elva municipality, Tartu County Application Please send your CV with expected salary to: info@harrymetall.ee"
EE81,CNC operator,2025-12-02,O.Z. Company OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: CNC-painutuspingi seadistamine ja juhtimine Metalltoodete painutamine vastavalt joonistele ja tehnilistele nõuetele

Valmistatud detailide kvaliteedikontroll mõõtevahenditega Omalt poolt pakume: Stabiilset töökohta tootmistsehhis; Tööriiete tagamist;
Majutust;
Töölepingu töötajaga sõlmib O.Z. Company OÜ, töötaja asub tööle renditöötajana ettevõttesse FERRESTO LASER OÜ. Muud nõuded: Töökogemus CNC-painutuspinkidega Oskus kasutada mõõtevahendeid

Tehniliste jooniste lugemise ja mõistmise oskus

Täpsus, vastutustunne ja tähelepanelikkus

Valmidus uute tehnoloogiate omandamiseks

Eeliseks on:
Oskus kirjutada CNC-painutuspinkide programme
Kogemus erinevate metallide töötlemisel Kodus töötamise võimalus: Ei"
EE86,Staff Sub-Officer of Armament and Combat Ammunition Planning Section,2025-12-03,Defense Resources Agency,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Toetuse väejuhatus Tööülesanded: Sinu põhiülesandeks on lahingumoona materjalivaldkonnast ülevaate hoidmine ja jaotamine Kaitseväe ning Kaitseliidu üksustele. Planeerid oma materjalivaldkonda- toetad materjalide vastuvõttu, teostad vahendite jaotust ja kontrollid materjalide elutsükli tagamist. Esitad ettepanekuid töö süstematiseerimiseks, arvestuse pidamiseks ja kasutuselt kõrvaldamiseks. Võimalus on kaasa lüüa erinevates lahingumoonaga seotud projektides ja arendustegevustes. Omalt poolt pakume: Sind ootab ees · Toetava meeskonnaga lahingumoona materjalivaldkonna planeerimine ning läbi selle meie lahinguvalmiduse tagamine
· Rahvusvaheline koostöö tsiviil- ja militaarprojektides
· Silmaringi ja teadmiste omandamiseks võimalus osaleda lahingumoona tutvustuste ja testimiste üritustel
· Vastupidine suhtumine mentaliteedile ''sest nii on alati tehtud''
· Majutusvõimalus Tallinnas
· Tasuta arstiabi ning hambaravi
· 50€ sporditoetust kuus ja võimalus treenida 3h nädalas töö ajal
· 35 päeva puhkust: Sul on iga aasta võimalik puhata 35 päeva akude laadimiseks ja üks tasustatud vaba päev kvartalis
· Koolitus- ja arenguvõimalused Kaitseministeeriumi valitsemisalas. Muud nõuded: Sinult ootame: Auastet nooremveebel, veebel või vanemveebel (väljaõppe tase A3, A4 või A5)
· Soovituslikult eelnevat töökogemust mõne erialase relvasüsteemiga või lahingumoona laonduses
· Teenistuskohustuste täitmiseks vajaliku kontoritarkvara (Microsoft Office programmid) kasutamise oskust
· Kohusetundlikkust, otsustus- ja vastutusvõimet
· Sobivust riigisaladusele juurdepääsuloa taotlemiseks
· Valmisolekut taustakontrolliks Kodus töötamise võimalus: Ei"
EE87,Technician,2025-12-08,UP Catalyst OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Otsime oskuslikku ja proaktiivset tehnikut, kes liituks meie teadus- ja arendustegevuse meeskonnaga. UP Catalystis mängid sa olulist rolli, hoides meie tipptasemel tootmis- ja R&D-seadmed maksimaalses töövalmiduses. Alates masinate hooldamisest ja paigaldamisest kuni automatiseeritud süsteemide käitamiseni – sinu töö aitab otseselt kaasa järgmise põlvkonna rohetehnoloogia tuleviku loomisele. Omalt poolt pakume: Mida meie pakume? Ainulaadne võimalus liituda ettevõttega põnevas varajases kasvufaasis.
Kasva koos meiega! Praktiline kogemus, mida sa ei leia korporatiivses kontoris.
Sinu heaolu on meile oluline: pakume vaimse tervise tuge, 3 tasustatud tervisepäeva aastas ning kultuuri, mis soodustab puhkust ja taastumist.
Hästi hoitud töö- ja eraelu tasakaal.
Avatud, mitmekesine ja motiveeritud rahvusvaheline meeskond.
Ühised tähistamised! Oota lõbusaid ja sagedasi tiimiüritusi, väljasõite ja spontaanseid pidustusi.
Sõidujagamise võimalus tööle: kasuta meie carpooling-programmi ja jaga sõitu (ja naeru) ägedate kolleegidega. Muud nõuded: Otsime kandidaati, kellel on järgmised omadused: Tõestatud kogemus masinate hoolduses, remondis ja seadmete paigalduses.
Oskused elektrihoolduses.
Tuuletööde kogemus on hädavajalik.
Võime lugeda ja tõlgendada tehnilisi jooniseid.
Paindlikkus ja valmisolek kiiresti reageerida kiireloomulistele hooldusvajadustele.
Tugev pühendumus ohutusele ja parimatele tööpraktikatele.
Võime töötada iseseisvalt ning meeskonnas.
Kogemus automatiseeritud tootmisseadmetega on eelis.
Tuletöötunnistus ja tõstukiload on plussiks. Kodus töötamise võimalus: Ei"
