job_id,job_title,date,company_name,field,country,country_code,region,coordinates,full_description
CY5,JUNIOR SOFTWARE ENGINEER,2025-09-24,INTERGO TELECOM LTD,Software Engineering,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","INTERGO TELECOM SEEKS A SOFTWARE ENGINEER TO DESIGN, BUILD, AND SCALE BACKEND SYSTEMS POWERING OUR CPAAS SOLUTIONS. YOU’LL WORK WITH JAVA/PHP, RESTFUL APIS, AND MICROSERVICES TO DELIVER ROBUST, HIGH-PERFORMANCE APPS. RESPONSIBILITIES INCLUDE FULL LIFECYCLE DEVELOPMENT, API INTEGRATION, TDD, AND PERFORMANCE OPTIMIZATION. YOU’LL COLLABORATE IN AGILE TEAMS WITH PRODUCT, QA, AND DEVOPS, ENSURING SCALABILITY AND RELIABILITY. WE VALUE PROBLEM-SOLVING, CODE QUALITY, AND INNOVATION. JOIN US TO SHAPE NEXT-GEN COMMUNICATION SYSTEMS WITH APIS, VOICE, AND MESSAGING AT GLOBAL SCALE., 1–2 YRS IN SOFTWARE DEV WITH JAVA/OOP, DESIGN PATTERNS & MODERN FRAMEWORKS (SPRING BOOT, LARAVEL, QUARKUS). DBS (SQL/NOSQL), KAFKA/RABBITMQ, GIT, LINUX/CLI. TESTING, REDIS/ELK. PLUS: PHP, DOCKER/K8S, CLOUD, SIP/SMPP/WEBRTC, FRONTEND, OSS., Please note that a copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR, PANAYIOTA PANAYI, ppanayi@dl.mlsi.gov.cy). Please include the national vacancy reference number."
CY6,CIVIL PROJECT ENGINEER HELPER,2025-08-29,PLUS PROPERTIES (G.C.)LTD,Civil Engineering,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","COORDINATION, SUPERVISES WORKERS AT PROJECT SITES, ASSIST THE PROJECT ENGINEER SUPERVISOR, BACHELOR DEGREE IN CIVIL ENGINEERING, EXPERIENCES IN RESIDENTIAL SITES, TEAMWORK, CAN TAKE ORDERS, Please note that a copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR, MARIA IOAKIM, mioakim@dl.mlsi.gov.cy). Please include the national vacancy reference number."
CY7,MACHINIST / HYDRAULICS ENGINEER - MACHINIST / HYDRAULIC ENGINEER,2025-12-11,KPEC INTERNATIONAL LTD,Mechanical & Materials Engineering,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","MACHINING: SET UP AND OPERATE MANUAL LATHES, MILLS, DRILLS, AND BORING MACHINES. MANUFACTURE OR REFURBISH PRECISION PARTS SUCH AS SHAFTS, BUSHES, SLEEVES, AND CYLINDER COMPONENTS USING ACCURATE MEASURING TOOLS. HYDRAULICS: STRIP, INSPECT, AND REBUILD HYDRAULIC CYLINDERS (SINGLE-ACTING, DOUBLE-ACTING, TELESCOPIC). REPLACE SEALS, HONE BARRELS, REPAIR OR MANUFACTURE WORN PARTS, THEN ASSEMBLE AND PRESSURE TEST. WORKSHOP & FIELD: SUPPORT ONSITE JOBS, MAINTAIN EQUIPMENT AND WORKSPACE, AND ASSIST OTHER DEPARTMENTS. QUALITY & SAFETY: COMPLETE INSPECTIONS, TESTING, AND PAPERWORK WHILE FOLLOWING ALL SAFETY PROCEDURES., SEEKING A SKILLED MACHINIST/HYDRAULICS ENGINEER TO JOIN OUR FAMILY-RUN MECHANICAL ENGINEERING TEAM. ROLE INCLUDES MACHINING PRECISION PARTS, REPAIRING AND REBUILDING HYDRAULIC SYSTEMS AND CYLINDERS. VARIED WORK, HANDS-ON EXPERIENCE REQUIRED., Please note that copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR, SOPHIA PAPETTA, spapetta@dl.mlsi.gov.cy). Please include the national vacancy reference number"
CY8,ELECTRICAL ENGINEER (WITH EXPERIENCE),2025-12-09,K.AKRITAS CONSULTING ENGINEERS,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","PREPARATION OF STUDY AND SUPERVISION OF ELECTRICAL WORKS., ELECTRICAL ENGINEER GRADUATE OF UNIVERSITY, REGISTERED WITH ETEK WITH EXCELLENT COMPUTER AND DESIGN PROGRAM KNOWLEDGE., Please note that copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR, MARIA IOAKIM, mioakim@dl.mlsi.gov.cy). Please include the national vacancy reference number"
CY9,ELECTRICAL ENGINEER,2025-12-08,LAIKO MANUFACTURING & TRADING LTD,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","TO SUPERVISE THE CONSTRUCTION, INSTALL, CHECK, MAINTAIN AND REPAIR ELECTRICAL SYSTEMS AND COMPONENTS., MUST SPEAK ENGLISH, EURES ADVISOR, PRODROMOS CHRYSANTHOU, pchrysanthou@dl.mlsi.gov.cy"
CY10,ELECTRICAL ENGINEER,2025-12-02,BIALOOM LTD,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","ELECTRICAL ENGINEER, HARDWORKING, HONORABLE, TEAM PLAYER, DISCREET, FRIENDLY, Please note that copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR, PRODROMOS CHRYSANTHOU, pchrysanthou@dl.mlsi.gov.cy). Please include the national vacancy reference number"
CY11,ELECTRICAL MAINTENANCE TECHNICIAN,2025-10-08,MN LIMASSOL WATER CO LTD,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","THE WATER DESALINATION PLANT OF LIMASSOL IS LOOKING FOR A TECHNICIAN FOR ELECTRICAL MAINTENANCE. DUTIES & RESPONSIBILITIES • PERFORM PREVENTIVE AND CORRECTIVE MAINTENANCE ON ELECTRICAL/ELECTRONIC EQUIPMENT, SUCH AS SMALL MOTORS/PUMPS, ELECTRICAL ACTUATORS/INSTRUMENTS, SENSORS, ETC. • READ BASIC ELECTRICAL DIAGRAMS AND MANUALS AND FOLLOW INSTRUCTIONS FOR TROUBLESHOOTING AND REPAIR. • COLLABORATE WITH THE MAINTENANCE TEAM AND EXECUTE TASKS ASSIGNED BY THE SUPERVISOR/MAINTENANCE SUPERVISOR. • AVAILABILITY AND FLEXIBILITY TO WORK AT OTHER LOCATIONS OF THE SAME COMPANY., • 1-2 YEARS EXPERIENCE IN ELECTRICAL WORK, PREFERABLY IN PRODUCTION/PROCESS INDUSTRIES OR CHEMICAL INDUSTRIES. • PRACTICAL SKILLS AND EXPERIENCE. • ABILITY TO WORK UNDER PRESSURE. • FLEXIBILITY AND ADAPTABILITY., Please note that copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR, MARIA PITSILLIDOU, mpitsillidou@dl.mlsi.gov.cy). Please include the national vacancy reference number"
CY12,ELECTRICAL ENGINEERS TECHNICAL ASSISTANT,2025-10-08,GEORGIOS CHRYSOCHOS & SONS LTD,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","PROVIDING TECHNICAL ASSISTANCE TO THE COMPANY'S SPECIALIZED ELECTRICAL ENGINEERS FOR THE MAINTENANCE AND REPAIR OF MACHINES, PRIOR EXPERIENCE IN A SIMILAR POSITION REQUIRED, KNOWLEDGE OF THE ENGLISH LANGUAGE, Please include the national vacancy reference number"
CY13,TECHNICIANS,2025-12-09,HAWAII HOTELS LTD - GRANDRESORT,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","MAINTAIN AND SOLVE HOTEL ISSUES. ENSURE ALL MAINTENANCE REQUESTS ARE SMOOTHLY FIXED, GOOD AND QUALIFIED, PROFESSIONAL, HOSPITALITY EXPERIENCE, GOOD KNOWLEDGE OF THE ENGLISH LANGUAGE, Please note that a copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR, MARIA PITSILLIDOU, mpitsillidou@dl.mlsi.gov.cy). Please include the national vacancy reference number"
CY14,Technical Assistants of Electrical Installations / Engineers,2025-10-24,A.& P.LOUCA ELECTRICAL LIMITED,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","ASSISTANCE IN THE INSTALLATION, REPAIR AND MAINTENANCE OF ELECTRICAL SYSTEMS AND EQUIPMENT. PARTICIPATION IN THE CARRIAGE OF ELECTRICAL CONNECTIONS, WIRING AND FUNCTIONAL TESTS. COLLABORATION WITH THE RESPONSIBLE ELECTRICIAN FOR THE EXECUTION OF DAILY TASKS BASED ON PROGRAMS OR PROJECTS, GOOD KNOWLEDGE OF BASIC ELECTRICAL PRINCIPLES, SCHEMES AND TOOLS. BASIC SKILLS IN HANDLING TOOLS AND MEASURING INSTRUMENTS. ABILITY TO UNDERSTAND INSTRUCTIONS AND APPLY TECHNICAL PROCEDURES. PREVIOUS EXPERIENCE IN ELECTRICAL WORKS, INSTALLATIONS OR MAINTENANCE, Please note that a copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR, PRODROMOS CHRYSANTHOU, pchrysanthou@dl.mlsi.gov.cy). Please include the national vacancy reference number"
CY15,ELECTRICAL ASSISTANT,2025-11-18,MI. ODYSSEOS ELECTRICAL SERVICES LTD,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","EXECUTION OF ELECTRICAL WORKS. ALSO, ORGANIZES, DIRECTS, CONTROLS AND SUPERVISES THE EXECUTION OF ELECTRICAL WORKS, PREVIOUS EXPERIENCE IN ELECTRICAL INSTALLATIONS IS REQUIRED, ORGANIZATIONAL, INTEGRITY AND TEAM SPIRIT CHARACTER, DRIVER'S LICENSE, EURES ADVISOR, PRODROMOS CHRYSANTHOU, pchrysanthou@dl.mlsi.gov.cy"
